ref,filename,title,publisherName,buildVersion,platformType,packageKey,appstoreApplicationKey,score,Malicious URL count,android_target_sdk_min,uses_http,apk_leaked_data_sdcard,keysize_check,world_writable_files_check,world_readable_files_check,allow_backup_check,secure_random_check,leaked_data_in_files_android_id,leaked_data_in_files_wifi_ip,leaked_logcat_data_build_fingerprint,api_excessive_data_exposure,api_resource_misconfiguration,leaked_data_in_files_build_fingerprint,api_discovery,apk_info,behavioral_events,apk_sqlite,snoop_network_hosts,sensitive_data_flow,zip_file_in_transit_check_https,writable_executable_files_private_check,writable_executable_files_check,sdcard_file_list,decode_apk_check,decompile_apk_check,url_listing,get_reflection_code,application_overprivileged_check,automation_info,get_app_files,api_authentication,leaked_logcat_data_android_id,leaked_logcat_data_bluetooth_mac,leaked_logcat_data_dns1,leaked_logcat_data_dns2,leaked_logcat_data_email,leaked_logcat_data_firstname,leaked_logcat_data_name,leaked_logcat_data_gpslatitude,leaked_logcat_data_gpslongitude,leaked_logcat_data_imei,leaked_logcat_data_lastname,leaked_logcat_data_localwifimac,leaked_logcat_data_mac,leaked_logcat_data_password,leaked_logcat_data_phonenumber,apk_sqlcipher,leaked_logcat_data_custom,leaked_logcat_data_serial,apk_in_app_updates,leaked_logcat_data_surrounding_wifimac,leaked_logcat_data_surrounding_wifi_network_bssid,leaked_logcat_data_surrounding_wifi_network_ssid,leaked_logcat_data_username,leaked_logcat_data_wifi_ip,leaked_logcat_data_wifi_mac,leaked_logcat_data_zipcode,runs_root_command_check,sql_injection,path_traversal,sensitive_data_http_android_id,sensitive_data_http_bluetooth_mac,sensitive_data_http_build_fingerprint,broken_ssl,cookie_without_httponly_flag,cookie_without_secure_flag,sensitive_data_http_dns1,sensitive_data_http_dns2,sensitive_data_http_email,sensitive_data_http_firstname,sensitive_data_http_name,sensitive_data_http_gpslatitude,sensitive_data_http_gpslongitude,sensitive_data_http_imei,zip_file_in_transit_check,sensitive_data_http_lastname,sensitive_data_http_localwifimac,sensitive_data_http_mac,sensitive_data_http_password,sensitive_data_http_phonenumber,sensitive_data_cert_validation,sensitive_data_http_custom,sensitive_data_http_serial,sensitive_data_http_surrounding_wifimac,sensitive_data_http_surrounding_wifi_network_bssid,sensitive_data_http_surrounding_wifi_network_ssid,zip_file_in_transit_check_broken_ssl,sensitive_data_http_username,sensitive_data_http_wifi_ip,sensitive_data_http_wifi_mac,sensitive_data_http_zipcode,arbitrary_code_execution_observed,remote_code_execution,arbitrary_code_execution_probable,leaked_data_in_files_bluetooth_mac,leaked_data_in_files_dns1,leaked_data_in_files_dns2,leaked_data_in_files_email,leaked_data_in_files_firstname,leaked_data_in_files_name,leaked_data_in_files_gpslatitude,leaked_data_in_files_gpslongitude,leaked_data_in_files_imei,leaked_data_in_files_lastname,leaked_data_in_files_localwifimac,leaked_data_in_files_mac,leaked_data_in_files_password,leaked_data_in_files_phonenumber,leaked_data_in_files_custom,leaked_data_in_files_serial,leaked_data_in_files_surrounding_wifimac,leaked_data_in_files_surrounding_wifi_network_bssid,leaked_data_in_files_surrounding_wifi_network_ssid,leaked_data_in_files_username,leaked_data_in_files_wifi_mac,leaked_data_in_files_zipcode,dynamic_code_loading_check,debug_flag_check,obfuscation_check,master_key_check,sqlcipher_key_leakage_check,get_native_methods,okhttp,potential_sqlcipher_key_leakage_check,certificate_validity_check,certificate_validation,hostname_verification,nscoding,ios_keyboard,ipa_weak_crypto_hashing_algorithms,ipa_leaked_data_in_files_idfv,ipa_weak_crypto_methods,local_auth_check,secure_drbg,ios_preferences,ios_keychain,privacy_policy,frameworks,sqlite,oslog,opened_urls,cert,geoip,network,ipa_network_data_flows,ipa_sensitive_data_flow,application_behaviors,entitlements,ipa_dynamic_log,ipa_metadata,ipa_weak_crypto_insufficient_rounds,leaked_asl_data_adid,ipa_sensitive_data_weak_crypto,ipa_certificate_pinning,ipa_crypto_data_flows,leaked_asl_data_email,leaked_asl_data_firstname,leaked_asl_data_name,leaked_asl_data_gpslatitude,leaked_asl_data_gpslongitude,ipa_hardcoded_keys_read_observed,ios_iv_reuse,ipa_textfield_autocorrect,ipa_hardware_backed_keys,leaked_asl_data_lastname,leaked_asl_data_localwifimac,leaked_asl_data_password,ipa_sensitive_data_keychain_password,leaked_asl_data_phonenumber,ios_key_reuse,ipa_ui_leakage,ipa_sensitive_data_keychain_custom,leaked_data_in_opened_urls,leaked_asl_data_custom,ipa_sensitive_data_keychain_other,leaked_asl_data_surrounding_wifimac,leaked_asl_data_username,ipa_sensitive_data_keychain_username,leaked_asl_data_idfv,ipa_weak_crypto_encryption_algorithms,ipa_weak_crypto_encryption_modes,leaked_asl_data_zipcode,ipa_sensitive_data_http_adid,ipa_sensitive_data_http_deviceinfo,ipa_sensitive_data_http_email,ipa_sensitive_data_http_firstname,ipa_sensitive_data_http_gpslatitude,ipa_sensitive_data_http_gpslongitude,ipa_zip_file_in_transit_check,ipa_sensitive_data_http_lastname,ipa_sensitive_data_http_localwifimac,ipa_sensitive_data_http_password,ipa_sensitive_data_http_phonenumber,ipa_sensitive_data_cert_validation,ipa_sensitive_data_http_custom,ipa_sensitive_data_http_surrounding_wifimac,ipa_sensitive_data_http_username,ipa_sensitive_data_http_idfv,ipa_sensitive_data_http_zipcode,ipa_improper_data_protection_entitlement_creds,ipa_leaked_data_in_files_email,ipa_leaked_data_in_files_firstname,ipa_leaked_data_in_files_name,ipa_leaked_data_in_files_gpslatitude,ipa_leaked_data_in_files_gpslongitude,ipa_leaked_data_in_files_lastname,ipa_leaked_data_in_files_localwifimac,ipa_leaked_data_in_files_password,ipa_leaked_data_in_files_phonenumber,ipa_leaked_memdump_data_adid,ipa_leaked_data_in_cache_db,ipa_leaked_memdump_data_custom,ipa_leaked_memdump_data_email,ipa_leaked_memdump_data_firstname,ipa_leaked_memdump_data_name,ipa_leaked_memdump_data_gpslatitude,ipa_leaked_memdump_data_gpslongitude,ipa_leaked_memdump_data_lastname,ipa_leaked_memdump_data_localwifimac,ipa_leaked_memdump_data_password,ipa_leaked_memdump_data_phonenumber,ipa_leaked_memdump_data_surrounding_wifimac,ipa_leaked_memdump_data_username,ipa_leaked_memdump_data_idfv,ipa_leaked_memdump_data_zipcode,ipa_leaked_data_in_files_custom,ipa_leaked_data_in_files_surrounding_wifimac,ipa_leaked_data_in_files_adid,ipa_leaked_data_in_files_username,ipa_leaked_data_in_files_zipcode,change_cipher_spec_check,heartbleed_check,app_transport_security,ipa_ats_exemptions_requiring_review,apk_weak_crypto_methods,apk_weak_crypto_hashing_algorithms,apk_weak_crypto_insufficient_rounds,apk_play_store_updates,apk_textfield_autocorrect,apk_hardware_backed_keys,android_key_reuse,apk_weak_crypto_encryption_algorithms,apk_weak_crypto_encryption_modes,background_modes,afnetworking_detected,afnetworking,leaked_memdump_data_android_id,leaked_memdump_data_bluetooth_mac,leaked_memdump_data_build_fingerprint,leaked_memdump_data_custom,leaked_memdump_data_dns1,leaked_memdump_data_dns2,leaked_memdump_data_email,leaked_memdump_data_firstname,leaked_memdump_data_name,leaked_memdump_data_gpslatitude,leaked_memdump_data_gpslongitude,leaked_memdump_data_imei,leaked_memdump_data_lastname,leaked_memdump_data_localwifimac,leaked_memdump_data_mac,leaked_memdump_data_password,leaked_memdump_data_phonenumber,leaked_memdump_data_serial,leaked_memdump_data_surrounding_wifimac,leaked_memdump_data_surrounding_wifi_network_bssid,leaked_memdump_data_surrounding_wifi_network_ssid,leaked_memdump_data_username,leaked_memdump_data_wifi_ip,leaked_memdump_data_wifi_mac,leaked_memdump_data_zipcode,apk_application_servers,ipa_broken_ssl,uipasteboard_expiry,uipasteboard_handoff,urls_check,apkid_check,janus_check,keysize_check,dirtycow_check,sends_sms_check,debug_flag_check,decode_apk_check,heartbleed_check,master_key_check,obfuscation_check,okhttp_vuln_check,allow_backup_check,decompile_apk_check,secure_random_check,change_cipher_spec_check,certificate_validity_check,dynamic_code_loading_check,javascript_interface_check,sqlcipher_key_leakage_check,application_overprivileged_check,auto_generated_screenshots_check,local_auth_check,address_space_layout_rand_check,stack_smashing_protection_check,address_reference_counting_check
96ed569a-ec93-11ea-81f0-f3dd122dca98,1004706f-12e7-428d-8533-81a17f7b138a.json,Clone Evolution: Cyber War-Borderlands Fantasy,Feelingtouch HK,409,android,com.feelingtouch.clonewar,com.feelingtouch.clonewar,45.4,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,
50bdad6c-8fa7-11ea-bab9-2b60a6844cc5,1004706f-12e7-428d-8533-81a17f7b138a.json,2 Pics Quiz: Emoji Guessing Game,lcmobileapp79,101,android,com.lcmobileapp.twopicsonewordemoji,com.lcmobileapp.twopicsonewordemoji,45.4,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE,,TRUE,,,,,
224f9b80-6a89-11eb-816c-577bd799cabe,18643016-e4d5-43d7-9ccf-b4dfffea2e89.json,Four In A Row Online | Four In A Line Puzzles,AlignIt Games,71,android,com.alignit.fourinarow,com.alignit.fourinarow,80.1,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,
d7b49056-1133-11ec-a6b2-57cea698348b,329443cb-cc95-47d1-af00-c87342e6594e.json,"Priceline - Hotel, Car, Flight",priceline.com,21.4-2140000001,ios,com.priceline.negotiator,336381998,83.6,0,,FALSE,,,,,,,,,,TRUE,FALSE,,FALSE,,,,,,,,,,,,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,FALSE,,,,,,,FALSE,,,,,,,TRUE,FALSE,FALSE,FALSE
ac3e8a82-0321-11ec-a5b5-77e6efdd11a6,329443cb-cc95-47d1-af00-c87342e6594e.json,"WhatSmiley - Smileys, Stickers & WAStickerApps","SiA - Smileys, Stickers, animated GIF & Emoji apps",189,android,com.shareitagain.mymoodsmiley,com.shareitagain.mymoodsmiley,78.4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,
14192c76-4373-11eb-ad9a-239002ba014c,58606500-d91a-461f-8888-3ad9f9329393.json,Spectator Judging,Black Horse One GmbH,547,android,com.blackhorse88.livejudging,com.blackhorse88.livejudging,,7,,,,FALSE,,,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,
364d7562-b7c8-11eb-ad87-dfce74a55bb8,58606500-d91a-461f-8888-3ad9f9329393.json,LabFly,MphRx,50,android,com.mphrx.labfly,com.mphrx.labfly,91.7,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,
cc3c3ed2-7f0c-11ea-8c2e-8390d3b2143c,58606500-d91a-461f-8888-3ad9f9329393.json,Step Younger+,Little spark,162,android,pro.health.steptracker.pedometer.free,pro.health.steptracker.pedometer.free,45.7,21,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,FALSE,,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,TRUE,TRUE,,TRUE,,,,,
d50c2676-0926-11ec-b7f2-ab4c4b2e8411,84546165-8ec8-47d6-a771-ba827ebcef38.json,"theScore: Live Sports Scores, News, Stats & Videos",Score Media Ventures Inc.,21110,android,com.fivemobile.thescore,com.fivemobile.thescore,81.2,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,
dc7ee16a-a7a0-11eb-b680-c3c81dfda4be,84546165-8ec8-47d6-a771-ba827ebcef38.json,FreeCell,Queens Solitaire Games,111,android,com.hapogames.FreeCell,com.hapogames.FreeCell,48.4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,
